fecha,tsm
9/5/2019,17.938
9/5/2019,17.867
9/5/2019,17.748
9/5/2019,17.629
9/5/2019,17.558
9/5/2019,17.415
9/5/2019,17.368
9/5/2019,17.344
9/5/2019,17.32
9/5/2019,17.32
9/5/2019,17.296
9/5/2019,17.249
9/5/2019,17.225
9/5/2019,17.249
9/5/2019,17.32
10/5/2019,17.32
10/5/2019,17.344
10/5/2019,17.368
10/5/2019,17.344
10/5/2019,17.415
10/5/2019,17.439
10/5/2019,17.463
10/5/2019,17.51
10/5/2019,17.486
10/5/2019,17.51
10/5/2019,17.605
10/5/2019,17.629
10/5/2019,17.605
10/5/2019,17.582
10/5/2019,17.629
10/5/2019,17.653
10/5/2019,17.582
10/5/2019,17.534
10/5/2019,17.51
10/5/2019,17.582
10/5/2019,17.605
10/5/2019,17.582
10/5/2019,17.701
10/5/2019,17.796
10/5/2019,18.057
10/5/2019,18.129
10/5/2019,18.366
10/5/2019,18.485
10/5/2019,18.604
10/5/2019,18.438
10/5/2019,18.343
10/5/2019,18.176
10/5/2019,17.986
10/5/2019,17.915
10/5/2019,17.796
10/5/2019,17.653
10/5/2019,17.605
10/5/2019,17.582
10/5/2019,17.558
10/5/2019,17.51
10/5/2019,17.463
10/5/2019,17.439
10/5/2019,17.463
10/5/2019,17.486
10/5/2019,17.51
10/5/2019,17.51
10/5/2019,17.51
10/5/2019,17.51
11/5/2019,17.486
11/5/2019,17.486
11/5/2019,17.486
11/5/2019,17.463
11/5/2019,17.415
11/5/2019,17.415
11/5/2019,17.439
11/5/2019,17.439
11/5/2019,17.439
11/5/2019,17.415
11/5/2019,17.415
11/5/2019,17.415
11/5/2019,17.415
11/5/2019,17.439
11/5/2019,17.415
11/5/2019,17.463
11/5/2019,17.558
11/5/2019,17.629
11/5/2019,17.653
11/5/2019,17.701
11/5/2019,17.748
11/5/2019,17.867
11/5/2019,18.057
11/5/2019,18.2
11/5/2019,18.461
11/5/2019,18.438
11/5/2019,18.58
11/5/2019,18.438
11/5/2019,18.224
11/5/2019,18.152
11/5/2019,18.271
11/5/2019,18.129
11/5/2019,18.105
11/5/2019,17.962
11/5/2019,17.915
11/5/2019,18.129
11/5/2019,18.081
11/5/2019,18.01
11/5/2019,17.986
11/5/2019,17.962
11/5/2019,17.938
11/5/2019,17.915
11/5/2019,17.915
11/5/2019,17.891
11/5/2019,17.891
11/5/2019,17.915
11/5/2019,17.891
11/5/2019,17.891
12/5/2019,17.891
12/5/2019,17.867
12/5/2019,17.867
12/5/2019,17.867
12/5/2019,17.843
12/5/2019,17.843
12/5/2019,17.819
12/5/2019,17.819
12/5/2019,17.796
12/5/2019,17.796
12/5/2019,17.796
12/5/2019,17.819
12/5/2019,17.819
12/5/2019,17.843
12/5/2019,17.843
12/5/2019,17.867
12/5/2019,17.891
12/5/2019,17.915
12/5/2019,17.962
12/5/2019,18.01
12/5/2019,18.081
12/5/2019,18.247
12/5/2019,18.604
12/5/2019,18.794
12/5/2019,19.008
12/5/2019,19.294
12/5/2019,19.46
12/5/2019,19.413
12/5/2019,19.175
12/5/2019,19.103
12/5/2019,19.175
12/5/2019,19.341
12/5/2019,19.294
12/5/2019,19.365
12/5/2019,19.294
12/5/2019,19.175
12/5/2019,18.937
12/5/2019,18.747
12/5/2019,18.557
12/5/2019,18.438
12/5/2019,18.319
12/5/2019,18.343
12/5/2019,18.224
12/5/2019,18.105
12/5/2019,18.081
12/5/2019,18.081
12/5/2019,18.057
12/5/2019,18.033
05/13/19,17.986
05/13/19,17.986
05/13/19,17.962
05/13/19,17.938
05/13/19,17.915
05/13/19,17.915
05/13/19,17.986
05/13/19,18.057
05/13/19,18.057
05/13/19,18.057
05/13/19,18.01
05/13/19,17.962
05/13/19,17.938
05/13/19,17.915
05/13/19,17.962
05/13/19,18.105
05/13/19,18.176
05/13/19,18.2
05/13/19,18.2
05/13/19,18.247
05/13/19,18.295
05/13/19,18.319
05/13/19,18.414
05/13/19,18.533
05/13/19,18.509
05/13/19,18.319
05/13/19,18.271
05/13/19,18.2
05/13/19,18.129
05/13/19,18.129
05/13/19,18.152
05/13/19,18.152
05/13/19,18.176
05/13/19,18.129
05/13/19,18.2
05/13/19,18.2
05/13/19,18.129
05/13/19,18.105
05/13/19,18.105
05/13/19,18.081
05/13/19,18.152
05/13/19,18.129
05/13/19,18.129
05/13/19,18.152
05/13/19,18.176
05/13/19,18.176
05/13/19,18.152
05/13/19,18.152
05/14/19,18.152
05/14/19,18.152
05/14/19,18.152
05/14/19,18.152
05/14/19,18.105
05/14/19,18.081
05/14/19,18.081
05/14/19,18.105
05/14/19,18.105
05/14/19,18.105
05/14/19,18.105
05/14/19,18.129
05/14/19,18.105
05/14/19,18.081
05/14/19,18.152
05/14/19,18.176
05/14/19,18.224
05/14/19,18.271
05/14/19,18.295
05/14/19,18.295
05/14/19,18.39
05/14/19,18.438
05/14/19,18.557
05/14/19,19.032
05/14/19,19.222
05/14/19,18.937
05/14/19,18.889
05/14/19,18.961
05/14/19,19.008
05/14/19,19.056
05/14/19,19.008
05/14/19,19.008
05/14/19,18.794
05/14/19,18.771
05/14/19,18.794
05/14/19,18.652
05/14/19,18.557
05/14/19,18.509
05/14/19,18.438
05/14/19,18.438
05/14/19,18.247
05/14/19,18.081
05/14/19,18.033
05/14/19,18.057
05/14/19,18.319
05/14/19,18.271
05/14/19,18.105
05/14/19,18.033
05/15/19,18.057
05/15/19,18.033
05/15/19,18.033
05/15/19,18.01
05/15/19,18.033
05/15/19,18.057
05/15/19,18.081
05/15/19,18.129
05/15/19,18.2
05/15/19,18.295
05/15/19,18.366
05/15/19,18.366
05/15/19,18.366
05/15/19,18.39
05/15/19,18.414
05/15/19,18.438
05/15/19,18.723
05/15/19,18.961
05/15/19,18.985
05/15/19,18.794
05/15/19,18.889
05/15/19,18.961
05/15/19,19.008
05/15/19,19.77
05/15/19,19.936
05/15/19,20.007
05/15/19,20.222
05/15/19,20.365
05/15/19,20.293
05/15/19,20.317
05/15/19,20.222
05/15/19,20.15
05/15/19,20.103
05/15/19,19.96
05/15/19,19.746
05/15/19,19.484
05/15/19,18.937
05/15/19,18.699
05/15/19,18.557
05/15/19,18.343
05/15/19,18.2
05/15/19,18.2
05/15/19,18.2
05/15/19,18.2
05/15/19,18.247
05/15/19,18.295
05/15/19,18.176
05/15/19,18.176
05/16/19,18.2
05/16/19,18.176
05/16/19,18.152
05/16/19,18.129
05/16/19,18.081
05/16/19,18.081
05/16/19,18.129
05/16/19,18.105
05/16/19,18.105
05/16/19,18.105
05/16/19,18.105
05/16/19,18.081
05/16/19,18.105
05/16/19,18.152
05/16/19,18.152
05/16/19,18.152
05/16/19,18.224
05/16/19,18.295
05/16/19,18.366
05/16/19,18.533
05/16/19,18.723
05/16/19,18.961
05/16/19,19.199
05/16/19,19.294
05/16/19,19.698
05/16/19,19.96
05/16/19,19.698
05/16/19,19.698
05/16/19,19.555
05/16/19,19.365
05/16/19,19.127
05/16/19,18.961
05/16/19,18.723
05/16/19,18.509
05/16/19,18.485
05/16/19,18.39
05/16/19,18.152
05/16/19,18.152
05/16/19,18.01
05/16/19,18.01
05/16/19,17.938
05/16/19,17.891
05/16/19,17.867
05/16/19,17.867
05/16/19,17.819
05/16/19,17.796
05/16/19,17.796
05/16/19,17.843
05/17/19,17.867
05/17/19,17.867
05/17/19,17.867
05/17/19,17.867
05/17/19,17.843
05/17/19,17.867
05/17/19,17.867
05/17/19,17.891
05/17/19,17.915
05/17/19,17.938
05/17/19,17.962
05/17/19,17.986
05/17/19,17.986
05/17/19,17.986
05/17/19,18.01
05/17/19,18.01
05/17/19,18.033
05/17/19,18.081
05/17/19,18.224
05/17/19,18.723
05/17/19,18.937
05/17/19,18.961
05/17/19,19.056
05/17/19,19.294
05/17/19,19.508
05/17/19,19.532
05/17/19,19.532
05/17/19,19.579
05/17/19,19.294
05/17/19,19.365
05/17/19,19.318
05/17/19,18.937
05/17/19,18.866
05/17/19,18.747
05/17/19,18.628
05/17/19,18.319
05/17/19,18.176
05/17/19,18.01
05/17/19,17.915
05/17/19,17.891
05/17/19,17.819
05/17/19,17.772
05/17/19,17.724
05/17/19,17.701
05/17/19,17.677
05/17/19,17.677
05/17/19,17.701
05/17/19,17.677
05/18/19,17.843
05/18/19,17.962
05/18/19,17.938
05/18/19,17.915
05/18/19,17.891
05/18/19,17.867
05/18/19,17.867
05/18/19,17.891
05/18/19,17.915
05/18/19,17.915
05/18/19,17.915
05/18/19,17.938
05/18/19,17.938
05/18/19,17.938
05/18/19,17.938
05/18/19,17.938
05/18/19,17.891
05/18/19,17.891
05/18/19,17.915
05/18/19,17.938
05/18/19,18.057
05/18/19,18.129
05/18/19,18.176
05/18/19,18.247
05/18/19,18.39
05/18/19,18.509
05/18/19,18.866
05/18/19,18.985
05/18/19,18.913
05/18/19,18.961
05/18/19,19.032
05/18/19,18.985
05/18/19,18.747
05/18/19,18.58
05/18/19,18.366
05/18/19,18.247
05/18/19,18.2
05/18/19,18.129
05/18/19,18.01
05/18/19,17.986
05/18/19,17.938
05/18/19,17.938
05/18/19,17.891
05/18/19,17.915
05/18/19,17.891
05/18/19,17.891
05/18/19,17.891
05/18/19,17.867
05/19/19,17.915
05/19/19,18.033
05/19/19,18.129
05/19/19,18.033
05/19/19,18.081
05/19/19,18.105
05/19/19,18.105
05/19/19,18.057
05/19/19,18.01
05/19/19,18.01
05/19/19,18.01
05/19/19,18.01
05/19/19,18.033
05/19/19,18.057
05/19/19,18.033
05/19/19,18.033
05/19/19,18.057
05/19/19,18.081
05/19/19,18.129
05/19/19,18.176
05/19/19,18.247
05/19/19,18.271
05/19/19,18.319
05/19/19,18.533
05/19/19,18.628
05/19/19,18.794
05/19/19,19.056
05/19/19,19.056
05/19/19,19.222
05/19/19,18.889
05/19/19,18.747
05/19/19,18.557
05/19/19,18.343
05/19/19,18.2
05/19/19,18.176
05/19/19,18.01
05/19/19,17.962
05/19/19,17.915
05/19/19,17.962
05/19/19,17.915
05/19/19,17.867
05/19/19,17.843
05/19/19,17.819
05/19/19,17.796
05/19/19,17.772
05/19/19,17.772
05/19/19,17.796
05/19/19,17.796
05/20/19,17.772
05/20/19,17.748
05/20/19,17.748
05/20/19,17.772
05/20/19,17.748
05/20/19,17.748
05/20/19,17.772
05/20/19,17.772
05/20/19,17.796
05/20/19,17.819
05/20/19,17.843
05/20/19,17.843
05/20/19,17.843
05/20/19,17.867
05/20/19,17.867
05/20/19,17.891
05/20/19,17.915
05/20/19,17.962
05/20/19,17.986
05/20/19,18.033
05/20/19,18.105
05/20/19,18.152
05/20/19,18.2
05/20/19,18.295
05/20/19,18.414
05/20/19,18.485
05/20/19,18.485
05/20/19,18.485
05/20/19,18.414
05/20/19,18.438
05/20/19,18.438
05/20/19,18.39
05/20/19,18.319
05/20/19,18.224
05/20/19,18.129
05/20/19,18.081
05/20/19,18.057
05/20/19,18.033
05/20/19,18.033
05/20/19,18.033
05/20/19,18.01
05/20/19,18.01
05/20/19,17.986
05/20/19,17.986
05/20/19,17.986
05/20/19,17.962
05/20/19,17.962
05/20/19,17.962
05/21/19,17.962
05/21/19,17.962
05/21/19,17.986
05/21/19,17.986
05/21/19,17.986
05/21/19,17.986
05/21/19,17.938
05/21/19,17.938
05/21/19,17.962
05/21/19,17.962
05/21/19,17.938
05/21/19,17.915
05/21/19,17.915
05/21/19,17.915
05/21/19,17.891
05/21/19,17.819
05/21/19,17.819
05/21/19,17.891
05/21/19,17.915
05/21/19,17.891
05/21/19,17.938
05/21/19,18.01
05/21/19,18.057
05/21/19,18.105
05/21/19,18.2
05/21/19,18.271
05/21/19,18.271
05/21/19,18.319
05/21/19,18.271
05/21/19,18.2
05/21/19,18.2
05/21/19,18.152
05/21/19,18.081
05/21/19,18.01
05/21/19,17.962
05/21/19,17.915
05/21/19,17.891
05/21/19,17.891
05/21/19,17.843
05/21/19,17.796
05/21/19,17.796
05/21/19,17.796
05/21/19,17.748
05/21/19,17.701
05/21/19,17.677
05/21/19,17.653
05/21/19,17.629
05/21/19,17.605
05/22/19,17.629
05/22/19,17.677
05/22/19,17.701
05/22/19,17.796
05/22/19,17.962
05/22/19,17.962
05/22/19,17.986
05/22/19,17.986
05/22/19,18.01
05/22/19,18.01
05/22/19,18.033
05/22/19,18.057
05/22/19,18.081
05/22/19,18.057
05/22/19,18.081
05/22/19,18.105
05/22/19,18.105
05/22/19,18.152
05/22/19,18.224
05/22/19,18.271
05/22/19,18.271
05/22/19,18.271
05/22/19,18.295
05/22/19,18.39
05/22/19,18.461
05/22/19,18.58
05/22/19,18.794
05/22/19,18.723
05/22/19,18.747
05/22/19,18.723
05/22/19,18.652
05/22/19,18.675
05/22/19,18.652
05/22/19,18.604
05/22/19,18.557
05/22/19,18.557
05/22/19,18.533
05/22/19,18.509
05/22/19,18.461
05/22/19,18.438
05/22/19,18.343
05/22/19,18.343
05/22/19,18.366
05/22/19,18.39
05/22/19,18.414
05/22/19,18.39
05/22/19,18.343
05/22/19,18.343
05/23/19,18.319
05/23/19,18.295
05/23/19,18.271
05/23/19,18.247
05/23/19,18.224
05/23/19,18.224
05/23/19,18.224
05/23/19,18.2
05/23/19,18.2
05/23/19,18.2
05/23/19,18.224
05/23/19,18.224
05/23/19,18.224
05/23/19,18.224
05/23/19,18.247
05/23/19,18.247
05/23/19,18.271
05/23/19,18.295
05/23/19,18.319
05/23/19,18.343
05/23/19,18.366
05/23/19,18.366
05/23/19,18.533
05/23/19,19.008
05/23/19,19.222
05/23/19,19.222
05/23/19,19.199
05/23/19,19.032
05/23/19,18.985
05/23/19,18.818
05/23/19,18.723
05/23/19,18.652
05/23/19,18.557
05/23/19,18.557
05/23/19,18.414
05/23/19,18.343
05/23/19,18.39
05/23/19,18.224
05/23/19,18.176
05/23/19,18.129
05/23/19,18.081
05/23/19,18.057
05/23/19,18.033
05/23/19,18.033
05/23/19,18.033
05/23/19,18.033
05/23/19,18.033
05/23/19,18.033
05/24/19,18.057
05/24/19,18.081
05/24/19,18.057
05/24/19,18.033
05/24/19,18.033
05/24/19,18.033
05/24/19,18.033
05/24/19,18.033
05/24/19,18.057
05/24/19,18.033
05/24/19,18.033
05/24/19,18.033
05/24/19,18.081
05/24/19,18.105
05/24/19,18.129
05/24/19,18.152
05/24/19,18.152
05/24/19,18.2
05/24/19,18.224
05/24/19,18.2
05/24/19,18.224
05/24/19,18.247
05/24/19,18.271
05/24/19,18.343
05/24/19,18.39
05/24/19,18.438
05/24/19,18.485
05/24/19,18.509
05/24/19,18.509
05/24/19,18.509
05/24/19,18.485
05/24/19,18.366
05/24/19,18.366
05/24/19,18.366
05/24/19,18.319
05/24/19,18.295
05/24/19,18.271
05/24/19,18.271
05/24/19,18.224
05/24/19,18.224
05/24/19,18.224
05/24/19,18.224
05/24/19,18.2
05/24/19,18.105
05/24/19,18.081
05/24/19,18.033
05/24/19,18.01
05/24/19,18.01
05/25/19,18.01
05/25/19,18.033
05/25/19,18.081
05/25/19,18.129
05/25/19,18.129
05/25/19,18.152
05/25/19,18.152
05/25/19,18.129
05/25/19,18.129
05/25/19,18.129
05/25/19,18.152
05/25/19,18.152
05/25/19,18.152
05/25/19,18.152
05/25/19,18.152
05/25/19,18.152
05/25/19,18.176
05/25/19,18.176
05/25/19,18.224
05/25/19,18.224
05/25/19,18.224
05/25/19,18.224
05/25/19,18.224
05/25/19,18.224
05/25/19,18.295
05/25/19,18.461
05/25/19,18.913
05/25/19,18.889
05/25/19,18.652
05/25/19,18.604
05/25/19,18.533
05/25/19,18.485
05/25/19,18.414
05/25/19,18.485
05/25/19,18.414
05/25/19,18.343
05/25/19,18.271
05/25/19,18.247
05/25/19,18.224
05/25/19,18.081
05/25/19,17.986
05/25/19,17.915
05/25/19,17.915
05/25/19,17.891
05/25/19,17.843
05/25/19,17.819
05/25/19,17.819
05/25/19,17.796
05/26/19,17.796
05/26/19,17.796
05/26/19,17.843
05/26/19,17.819
05/26/19,17.796
05/26/19,17.796
05/26/19,17.843
05/26/19,17.891
05/26/19,17.915
05/26/19,17.915
05/26/19,17.938
05/26/19,17.938
05/26/19,17.962
05/26/19,17.962
05/26/19,17.962
05/26/19,17.986
05/26/19,17.986
05/26/19,17.986
05/26/19,18.01
05/26/19,18.01
05/26/19,18.057
05/26/19,18.105
05/26/19,18.129
05/26/19,18.176
05/26/19,18.2
05/26/19,18.295
05/26/19,18.319
05/26/19,18.39
05/26/19,18.366
05/26/19,18.295
05/26/19,18.247
05/26/19,18.2
05/26/19,18.2
05/26/19,18.176
05/26/19,18.2
05/26/19,18.105
05/26/19,17.986
05/26/19,17.938
05/26/19,17.938
05/26/19,17.891
05/26/19,17.843
05/26/19,17.796
05/26/19,17.796
05/26/19,17.748
05/26/19,17.748
05/26/19,17.724
05/26/19,17.748
05/26/19,17.796
05/27/19,17.772
05/27/19,17.724
05/27/19,17.701
05/27/19,17.677
05/27/19,17.653
05/27/19,17.677
05/27/19,17.677
05/27/19,17.701
05/27/19,17.701
05/27/19,17.701
05/27/19,17.701
05/27/19,17.701
05/27/19,17.701
05/27/19,17.724
05/27/19,17.724
05/27/19,17.748
05/27/19,17.748
05/27/19,17.748
05/27/19,17.772
05/27/19,17.772
05/27/19,17.796
05/27/19,17.843
05/27/19,17.891
05/27/19,17.938
05/27/19,17.962
05/27/19,18.057
05/27/19,18.129
05/27/19,18.176
05/27/19,18.176
05/27/19,18.152
05/27/19,18.152
05/27/19,18.105
05/27/19,17.938
05/27/19,17.938
05/27/19,17.986
05/27/19,17.986
05/27/19,17.938
05/27/19,17.796
05/27/19,17.748
05/27/19,17.724
05/27/19,17.677
05/27/19,17.629
05/27/19,17.605
05/27/19,17.605
05/27/19,17.653
05/27/19,17.629
05/27/19,17.677
05/27/19,17.701
05/28/19,17.701
05/28/19,17.701
05/28/19,17.724
05/28/19,17.724
05/28/19,17.724
05/28/19,17.724
05/28/19,17.748
05/28/19,17.748
05/28/19,17.748
05/28/19,17.748
05/28/19,17.748
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.772
05/28/19,17.796
05/28/19,17.819
05/28/19,17.891
05/28/19,17.986
05/28/19,17.986
05/28/19,18.033
05/28/19,18.105
05/28/19,18.366
05/28/19,18.913
05/28/19,19.032
05/28/19,18.509
05/28/19,18.247
05/28/19,18.105
05/28/19,18.057
05/28/19,18.033
05/28/19,18.033
05/28/19,17.962
05/28/19,17.915
05/28/19,17.867
05/28/19,17.748
05/28/19,17.677
05/28/19,17.605
05/28/19,17.701
05/28/19,17.748
05/28/19,17.772
05/28/19,17.748
05/28/19,17.701
05/28/19,17.724
05/28/19,17.772
05/29/19,17.772
05/29/19,17.653
05/29/19,17.629
05/29/19,17.629
05/29/19,17.629
05/29/19,17.653
05/29/19,17.724
05/29/19,17.677
05/29/19,17.701
05/29/19,17.724
05/29/19,17.724
05/29/19,17.724
05/29/19,17.724
05/29/19,17.748
05/29/19,17.748
05/29/19,17.772
05/29/19,17.772
05/29/19,17.796
05/29/19,17.796
05/29/19,17.819
05/29/19,17.843
05/29/19,17.867
05/29/19,17.819
05/29/19,18.057
05/29/19,18.176
05/29/19,18.129
05/29/19,18.129
05/29/19,18.176
05/29/19,18.152
05/29/19,18.129
05/29/19,18.057
05/29/19,17.867
05/29/19,17.653
05/29/19,17.605
05/29/19,17.534
05/29/19,17.439
05/29/19,17.391
05/29/19,17.368
05/29/19,17.344
05/29/19,17.344
05/29/19,17.344
05/29/19,17.296
05/29/19,17.296
05/29/19,17.296
05/29/19,17.296
05/29/19,17.272
05/29/19,17.249
05/29/19,17.272
05/30/19,17.32
05/30/19,17.344
05/30/19,17.344
05/30/19,17.344
05/30/19,17.368
05/30/19,17.344
05/30/19,17.368
05/30/19,17.368
05/30/19,17.368
05/30/19,17.391
05/30/19,17.391
05/30/19,17.415
05/30/19,17.439
05/30/19,17.439
05/30/19,17.439
05/30/19,17.439
05/30/19,17.463
05/30/19,17.463
05/30/19,17.486
05/30/19,17.51
05/30/19,17.534
05/30/19,17.605
05/30/19,17.677
05/30/19,17.772
05/30/19,18.057
05/30/19,18.01
05/30/19,18.081
05/30/19,18.01
05/30/19,17.938
05/30/19,17.986
05/30/19,17.819
05/30/19,17.772
05/30/19,17.701
05/30/19,17.677
05/30/19,17.724
05/30/19,17.629
05/30/19,17.558
05/30/19,17.439
05/30/19,17.439
05/30/19,17.486
05/30/19,17.463
05/30/19,17.463
05/30/19,17.391
05/30/19,17.368
05/30/19,17.368
05/30/19,17.32
05/30/19,17.296
05/30/19,17.272
05/31/19,17.249
05/31/19,17.225
05/31/19,17.272
05/31/19,17.296
05/31/19,17.272
05/31/19,17.272
05/31/19,17.272
05/31/19,17.296
05/31/19,17.296
05/31/19,17.296
05/31/19,17.296
05/31/19,17.296
05/31/19,17.32
05/31/19,17.32
05/31/19,17.32
05/31/19,17.344
05/31/19,17.415
05/31/19,17.463
05/31/19,17.486
05/31/19,17.534
05/31/19,17.582
05/31/19,17.677
05/31/19,17.796
05/31/19,17.962
05/31/19,18.485
05/31/19,18.747
05/31/19,18.509
05/31/19,18.913
05/31/19,18.58
05/31/19,18.343
05/31/19,18.224
05/31/19,18.01
05/31/19,17.986
05/31/19,18.057
05/31/19,17.915
05/31/19,17.796
05/31/19,17.629
05/31/19,17.653
05/31/19,17.701
05/31/19,17.605
05/31/19,17.534
05/31/19,17.486
05/31/19,17.439
05/31/19,17.391
05/31/19,17.391
05/31/19,17.344
05/31/19,17.272
05/31/19,17.272
1/6/2019,17.249
1/6/2019,17.249
1/6/2019,17.296
1/6/2019,17.296
1/6/2019,17.32
1/6/2019,17.32
1/6/2019,17.32
1/6/2019,17.32
1/6/2019,17.32
1/6/2019,17.344
1/6/2019,17.368
1/6/2019,17.368
1/6/2019,17.368
1/6/2019,17.368
1/6/2019,17.344
1/6/2019,17.368
1/6/2019,17.368
1/6/2019,17.391
1/6/2019,17.439
1/6/2019,17.486
1/6/2019,17.558
1/6/2019,17.605
1/6/2019,17.677
1/6/2019,17.701
1/6/2019,17.867
1/6/2019,17.796
1/6/2019,17.677
1/6/2019,17.653
1/6/2019,17.701
1/6/2019,17.605
1/6/2019,17.534
1/6/2019,17.415
1/6/2019,17.391
1/6/2019,17.368
1/6/2019,17.296
1/6/2019,17.249
1/6/2019,17.225
1/6/2019,17.201
1/6/2019,17.177
1/6/2019,17.13
1/6/2019,17.082
1/6/2019,17.058
1/6/2019,16.987
1/6/2019,16.939
1/6/2019,16.915
1/6/2019,16.915
1/6/2019,16.892
1/6/2019,16.892
2/6/2019,16.915
2/6/2019,16.939
2/6/2019,16.987
2/6/2019,16.987
2/6/2019,16.987
2/6/2019,17.011
2/6/2019,17.011
2/6/2019,17.034
2/6/2019,17.034
2/6/2019,17.034
2/6/2019,17.058
2/6/2019,17.034
2/6/2019,16.939
2/6/2019,16.915
2/6/2019,16.939
2/6/2019,16.915
2/6/2019,16.939
2/6/2019,17.011
2/6/2019,17.034
2/6/2019,17.106
2/6/2019,17.153
2/6/2019,17.153
2/6/2019,17.177
2/6/2019,17.296
2/6/2019,17.344
2/6/2019,17.344
2/6/2019,17.344
2/6/2019,17.272
2/6/2019,17.272
2/6/2019,17.225
2/6/2019,17.225
2/6/2019,17.201
2/6/2019,17.177
2/6/2019,17.13
2/6/2019,17.106
2/6/2019,17.082
2/6/2019,16.939
2/6/2019,16.82
2/6/2019,16.773
2/6/2019,16.749
2/6/2019,16.725
2/6/2019,16.725
2/6/2019,16.701
2/6/2019,16.677
2/6/2019,16.654
2/6/2019,16.654
2/6/2019,16.677
2/6/2019,16.701
3/6/2019,16.725
3/6/2019,16.749
3/6/2019,16.773
3/6/2019,16.773
3/6/2019,16.796
3/6/2019,16.796
3/6/2019,16.82
3/6/2019,16.82
3/6/2019,16.82
3/6/2019,16.844
3/6/2019,16.844
3/6/2019,16.844
3/6/2019,16.844
3/6/2019,16.82
3/6/2019,16.82
3/6/2019,16.844
3/6/2019,16.844
3/6/2019,16.868
3/6/2019,16.915
3/6/2019,16.939
3/6/2019,16.987
3/6/2019,17.011
3/6/2019,17.058
3/6/2019,17.153
3/6/2019,17.249
3/6/2019,17.225
3/6/2019,17.201
3/6/2019,17.153
3/6/2019,17.13
3/6/2019,17.106
3/6/2019,17.106
3/6/2019,17.082
3/6/2019,17.082
3/6/2019,17.082
3/6/2019,17.034
3/6/2019,16.963
3/6/2019,16.868
3/6/2019,16.868
3/6/2019,16.796
3/6/2019,16.773
3/6/2019,16.749
3/6/2019,16.725
3/6/2019,16.725
3/6/2019,16.725
3/6/2019,16.773
3/6/2019,16.749
3/6/2019,16.749
3/6/2019,16.749
4/6/2019,16.749
4/6/2019,16.773
4/6/2019,16.844
4/6/2019,16.868
4/6/2019,16.868
4/6/2019,16.82
4/6/2019,16.773
4/6/2019,16.749
4/6/2019,16.749
4/6/2019,16.773
4/6/2019,16.82
4/6/2019,16.82
4/6/2019,16.82
4/6/2019,16.796
4/6/2019,16.796
4/6/2019,16.82
4/6/2019,16.844
4/6/2019,16.868
4/6/2019,16.892
4/6/2019,16.915
4/6/2019,16.987
4/6/2019,17.13
4/6/2019,17.249
4/6/2019,17.534
4/6/2019,17.891
4/6/2019,18.176
4/6/2019,17.748
4/6/2019,17.439
4/6/2019,17.439
4/6/2019,17.391
4/6/2019,17.296
4/6/2019,17.225
4/6/2019,17.177
4/6/2019,17.106
4/6/2019,17.034
4/6/2019,16.963
4/6/2019,16.915
4/6/2019,16.892
4/6/2019,16.844
4/6/2019,16.796
4/6/2019,16.82
4/6/2019,16.82
4/6/2019,16.82
4/6/2019,16.82
4/6/2019,16.844
4/6/2019,16.868
4/6/2019,16.868
4/6/2019,16.868
5/6/2019,16.892
5/6/2019,16.868
5/6/2019,16.915
5/6/2019,16.963
5/6/2019,16.939
5/6/2019,16.892
5/6/2019,16.892
5/6/2019,16.915
5/6/2019,16.915
5/6/2019,16.939
5/6/2019,16.939
5/6/2019,16.963
5/6/2019,16.963
5/6/2019,16.963
5/6/2019,16.963
5/6/2019,16.963
5/6/2019,16.963
5/6/2019,16.987
5/6/2019,17.034
5/6/2019,17.106
5/6/2019,17.153
5/6/2019,17.201
5/6/2019,17.51
5/6/2019,17.915
5/6/2019,17.891
5/6/2019,17.701
5/6/2019,17.582
5/6/2019,17.629
5/6/2019,17.724
5/6/2019,17.534
5/6/2019,17.439
5/6/2019,17.296
5/6/2019,17.272
5/6/2019,17.201
5/6/2019,17.13
5/6/2019,17.177
5/6/2019,17.13
5/6/2019,17.058
5/6/2019,17.034
5/6/2019,16.963
5/6/2019,16.939
5/6/2019,16.939
5/6/2019,16.915
5/6/2019,16.939
5/6/2019,16.915
5/6/2019,16.915
5/6/2019,16.915
5/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.915
6/6/2019,16.915
6/6/2019,16.892
6/6/2019,16.915
6/6/2019,16.915
6/6/2019,16.915
6/6/2019,16.939
6/6/2019,16.915
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.939
6/6/2019,16.963
6/6/2019,16.987
6/6/2019,17.034
6/6/2019,17.082
6/6/2019,17.153
6/6/2019,17.225
6/6/2019,17.296
6/6/2019,17.391
6/6/2019,17.486
6/6/2019,17.582
6/6/2019,17.748
6/6/2019,17.962
6/6/2019,18.057
6/6/2019,17.962
6/6/2019,17.819
6/6/2019,17.701
6/6/2019,17.629
6/6/2019,17.51
6/6/2019,17.368
6/6/2019,17.296
6/6/2019,17.272
6/6/2019,17.177
6/6/2019,17.13
6/6/2019,17.082
6/6/2019,17.082
6/6/2019,17.082
6/6/2019,17.034
